日付,M1,M2,M3,M4,M5,M6,M7,M8,USDJPY,JGB_Future,Nikkei225,DXY,JPY_Effective,Date,Policy_Rate,Event,Is_Meeting_Day,Actual_Policy_Rate,M1_is_imputed,M2_is_imputed,M3_is_imputed,M4_is_imputed,M5_is_imputed,M6_is_imputed,M7_is_imputed,M8_is_imputed
2024-02-16,0.02625,0.06375,0.10375,0.14,0.1825,0.22875,0.25569011391502083,0.27736520536868436,150.22,146.22,38487.24,104.296,0.6942883770469978,,,,0,-0.1,0,0,0,0,0,0,1,1
2024-02-19,0.025,0.0625,0.10375,0.13375,0.195,0.22625,0.25523791943772245,0.27805609343823523,150.13,146.24,38470.38,104.291,0.6946712848864317,,,,0,-0.1,0,0,0,0,0,0,1,1
2024-02-20,0.025,0.0625,0.10625,0.135,0.195,0.235,0.26328747433282784,0.28439238288933955,150.0,146.18,38363.61,104.079,0.6938599999999999,,,,0,-0.1,0,0,0,0,0,0,1,1
2024-02-21,0.0225,0.06375,0.105,0.1475,0.1875,0.24125,0.2672562476191025,0.289089281342914,150.29,146.19,38262.16,104.006,0.6920353982300885,,,,0,-0.1,0,0,0,0,0,0,1,1
2024-02-22,0.02625,0.07125,0.1,0.14375,0.18,0.225,0.2511446963751881,0.27523983299938526,150.53,146.23,39098.68,103.957,0.6906065236165548,,,,0,-0.1,0,0,0,0,0,0,1,1
2024-02-26,0.0275,0.075,0.1025,0.1425,0.17875,0.215,0.23949846044846487,0.26241610131306503,150.71,146.54,39233.71,103.827,0.6889191161833985,,,,0,-0.1,0,0,0,0,0,0,1,1
2024-02-27,0.02875,0.075,0.1,0.14125,0.17875,0.22625,0.2503528083047942,0.27112601029512273,150.51,146.47,39239.52,103.829,0.6898478506411534,,,,0,-0.1,0,0,0,0,0,0,1,1
2024-02-28,0.0275,0.07375,0.10375,0.13625,0.1775,0.21625,0.24165818541363346,0.26337553779039946,150.69,146.41,39208.03,103.975,0.6899927002455372,,,,0,-0.1,0,0,0,0,0,0,1,1
2024-02-29,0.02875,0.07375,0.09875,0.1425,0.175,0.22125,0.24776497087618268,0.2711350177434211,149.99,146.26,39166.19,104.156,0.6944196279751983,,,,0,-0.1,0,0,0,0,0,0,1,1
2024-03-01,0.0275,0.07125,0.0925,0.13625,0.17375,0.20625,0.23370821378380047,0.2604694936692542,150.12,146.32,39910.82,103.861,0.6918531841193711,,,,0,-0.1,0,0,0,0,0,0,1,1
2024-03-04,0.0325,0.07,0.09125,0.13375,0.1775,0.21125,0.23737141389525357,0.26162554619867495,150.53,146.45,40109.23,103.832,0.6897761243605925,,,,0,-0.1,0,0,0,0,0,0,1,1
2024-03-05,0.0375,0.0725,0.0925,0.13375,0.17375,0.195,0.22164439165799,0.2473019878630911,150.04,146.55,40097.63,103.798,0.691802186083711,,,,0,-0.1,0,0,0,0,0,0,1,1
2024-03-06,0.04375,0.0725,0.09375,0.1325,0.17875,0.20875,0.23526255815071934,0.25809748114106745,149.39,146.44,40090.78,103.369,0.6919405582702993,,,,0,-0.1,0,0,0,0,0,0,1,1
2024-03-07,0.0425,0.07875,0.09875,0.135,0.18375,0.2075,0.23611548101560606,0.26111628560902966,148.04,146.25,39598.71,102.823,0.6945622804647392,,,,0,-0.1,0,0,0,0,0,0,1,1
2024-03-08,0.04125,0.07125,0.09375,0.1275,0.1725,0.21875,0.24628841582004088,0.26627746727890345,147.07,146.25,39688.94,102.712,0.6983885224722921,,,,0,-0.1,0,0,0,0,0,0,1,1
2024-03-11,0.0475,0.075,0.09375,0.12625,0.17,0.2225,0.24924898226311715,0.2669423406038107,146.94,146.12,38820.49,102.869,0.7000748604872737,,,,0,-0.1,0,0,0,0,0,0,1,1
2024-03-12,0.0425,0.0725,0.0875,0.11625,0.16625,0.20875,0.23631103843467816,0.25690572993309146,147.69,146.02,38797.51,102.957,0.6971155799309364,,,,0,-0.1,0,0,0,0,0,0,1,1
2024-03-13,0.03875,0.06875,0.08875,0.12,0.17,0.2125,0.2400017809979853,0.2615332329286124,147.75,146.03,38695.97,102.789,0.6956954314720812,,,,0,-0.1,0,0,0,0,0,0,1,1
2024-03-14,0.03,0.06875,0.08625,0.1125,0.16,0.2025,0.2353005258265903,0.2637796455185957,148.32,145.24,38807.38,103.36,0.6968716289104638,,,,0,-0.1,0,0,0,0,0,0,1,1
2024-03-15,0.0325,0.0675,0.08875,0.10125,0.1475,0.20125,0.23248697732292326,0.2568717628117574,149.03,145.1,38707.64,103.432,0.6940347581023955,,,,0,-0.1,0,0,0,0,0,0,1,1
2024-03-18,0.03875,0.07,0.07875,0.09625,0.1375,0.17875,0.20923710735479717,0.23497334664715064,149.16,145.43,39740.44,103.594,0.6945159560203807,,,,0,-0.1,0,0,0,0,0,0,1,1
2024-03-19,0.06625,0.075,0.09,0.11,0.14375,0.2025,0.22137831442578723,0.24633754028972676,150.85,145.68,40003.6,103.839,0.6883592973152138,2024-03-19,0.1," ""MPM (Negative Rate End)""",1,0.1,0,0,0,0,0,0,1,1
2024-03-21,0.08,0.10625,0.14125,0.1775,0.215,0.243153513772837,0.2687713376316485,0.3030672749221017,151.62,145.41,40815.66,104.004,0.6859517214087851,,,,0,0.1,0,0,0,0,0,1,1,1
2024-03-22,0.0775,0.1125,0.14875,0.18375,0.23375,0.26416297642272246,0.2916487971602948,0.32432472682934144,151.44,145.41,40888.43,104.473,0.6898639725303751,,,,0,0.1,0,0,0,0,0,1,1,1
2024-03-25,0.08,0.10875,0.14,0.18125,0.2225,0.2508601044120913,0.2760411907573849,0.30913169491015857,151.41,145.56,40414.12,104.235,0.6884287695660789,,,,0,0.1,0,0,0,0,0,1,1,1
2024-03-26,0.07875,0.1075,0.1475,0.18125,0.21375,0.24123895341026735,0.2665775775236126,0.29991944900548306,151.56,145.5,40398.03,104.293,0.6881301134864081,,,,0,0.1,0,0,0,0,0,1,1,1
2024-03-27,0.07875,0.11125,0.14375,0.17375,0.2175,0.2447070824226083,0.2694604310528184,0.2996656089085461,151.32,145.74,40762.73,104.348,0.6895849854612741,,,,0,0.1,0,0,0,0,0,1,1,1
2024-03-28,0.07875,0.10875,0.145,0.17125,0.21125,0.23692080789373027,0.2604463594311625,0.28902482988181655,151.38,145.88,40168.07,104.546,0.6906196327123795,,,,0,0.1,0,0,0,0,0,1,1,1
2024-03-29,0.08,0.10875,0.14625,0.15625,0.21875,0.24589746560852532,0.2713031103629815,0.29687408821679173,151.32,145.67,40369.44,104.546,0.6908934707903781,,,,0,0.1,0,0,0,0,0,1,1,1
2024-04-01,0.07625,0.10625,0.13875,0.15375,0.20875,0.23569863300141858,0.26142700014565895,0.2893953210705582,151.65,145.55,39803.09,105.019,0.6925090669304319,,,,0,0.1,0,0,0,0,0,1,1,1
2024-04-02,0.07625,0.10625,0.1425,0.1625,0.21,0.23733225263233237,0.2633967810330067,0.29347185691986355,151.56,145.46,39838.91,104.816,0.6915808920559514,,,,0,0.1,0,0,0,0,0,1,1,1
2024-04-03,0.075,0.1,0.1425,0.17125,0.2075,0.2340411473138141,0.258576674931945,0.2912632696691171,151.69,145.47,39451.85,104.249,0.6872503131386379,,,,0,0.1,0,0,0,0,0,1,1,1
2024-04-04,0.07625,0.1,0.145,0.1725,0.20875,0.23606301373864003,0.2619435652394724,0.2954887458334907,151.34,145.33,39773.14,104.121,0.6879939209726443,,,,0,0.1,0,0,0,0,0,1,1,1
2024-04-05,0.07625,0.10125,0.14625,0.17625,0.2225,0.2506103029963106,0.27587793466629584,0.3077619520836945,151.62,145.38,38992.08,104.298,0.6878907795805302,,,,0,0.1,0,0,0,0,0,1,1,1
2024-04-08,0.07625,0.09875,0.14875,0.17875,0.22125,0.24991330906967546,0.2759814410239473,0.3097216871305022,151.81,145.22,39347.04,104.14,0.6859890652789671,,,,0,0.1,0,0,0,0,0,1,1,1
2024-04-09,0.075,0.0975,0.1525,0.1825,0.225,0.2541731818889559,0.28081993187159804,0.3147329415933582,151.78,145.25,39773.13,104.148,0.6861773619712742,,,,0,0.1,0,0,0,0,0,1,1,1
2024-04-10,0.0775,0.1025,0.15625,0.19875,0.24,0.2716233428641366,0.2991968607781488,0.3347209119717378,153.19,145.12,39581.81,105.245,0.6870226516091129,,,,0,0.1,0,0,0,0,0,1,1,1
2024-04-11,0.07625,0.11875,0.1825,0.2325,0.2725,0.3093715786650161,0.3411364418025711,0.3810943941830678,153.28,144.53,39442.63,105.282,0.6868606471816283,,,,0,0.1,0,0,0,0,0,1,1,1
2024-04-12,0.07875,0.1125,0.17625,0.22,0.26875,0.3065875736928767,0.3406924956548736,0.3798029912511198,153.29,144.35,39523.55,106.038,0.6917476678191663,,,,0,0.1,0,0,0,0,0,1,1,1
2024-04-15,0.07875,0.11125,0.18,0.2125,0.2625,0.2989180863355978,0.3314121544867413,0.36817030872456735,154.28,144.41,39232.8,106.208,0.6884106818771065,,,,0,0.1,0,0,0,0,0,1,1,1
2024-04-16,0.08,0.11125,0.18375,0.2275,0.2725,0.3098108087544097,0.34184834669322195,0.3805213596109478,154.72,144.32,38471.2,106.257,0.6867696483971045,,,,0,0.1,0,0,0,0,0,1,1,1
2024-04-17,0.085,0.12,0.18375,0.23125,0.28,0.31831034639069855,0.3506608448261828,0.38990796139611517,154.38,144.11,37961.8,105.951,0.6863000388651379,,,,0,0.1,0,0,0,0,0,1,1,1
2024-04-18,0.08375,0.11625,0.17,0.23,0.27375,0.31087514466274957,0.341318571952149,0.3811981871421286,154.65,144.41,38079.7,106.151,0.6863950856773359,,,,0,0.1,0,0,0,0,0,1,1,1
2024-04-19,0.08375,0.1175,0.1725,0.2025,0.25625,0.2893690323668022,0.3169768633755367,0.3491338063060496,154.64,144.67,37068.35,106.154,0.6864588722193482,,,,0,0.1,0,0,0,0,0,1,1,1
2024-04-22,0.08375,0.12375,0.18125,0.225,0.27625,0.3134099671528534,0.34409616185607933,0.38155861478949404,154.84,144.22,37438.61,106.077,0.6850749160423663,,,,0,0.1,0,0,0,0,0,1,1,1
2024-04-23,0.0825,0.12125,0.175,0.21875,0.275,0.31194377405677964,0.342018085284797,0.3795909399205466,154.84,144.23,37552.16,105.675,0.6824786876776027,,,,0,0.1,0,0,0,0,0,1,1,1
2024-04-24,0.08,0.1175,0.175,0.2125,0.27375,0.3112493178032122,0.34229041746848365,0.37963526402304804,155.34,144.21,38460.08,105.857,0.6814535856830178,,,,0,0.1,0,0,0,0,0,1,1,1
2024-04-25,0.0825,0.12,0.1825,0.20375,0.27875,0.3156974357573391,0.345643467505309,0.3788790452096167,155.66,144.15,37628.48,105.598,0.6783887960940511,,,,0,0.1,0,0,0,0,0,1,1,1
2024-04-26,0.0775,0.115,0.1625,0.195,0.26125,0.29782877821065257,0.3260751804052387,0.36479416427055056,158.34,143.93,37934.76,105.938,0.6690539345711759,2024-04-26,0.1," ""MPM""",1,0.1,0,0,0,0,0,1,1,1
2024-04-30,0.11375,0.155,0.20375,0.26125,0.3102500795494997,0.34854839479607935,0.3740590792007972,0.4070409083009694,157.81,144.5,38405.66,106.221,0.6730942272352829,,,,0,0.1,0,0,0,0,1,1,1,1
2024-05-01,0.1125,0.16125,0.19875,0.26125,0.3083077105499745,0.34787468247869346,0.3773363869388231,0.41257143275864383,154.49,144.31,38274.05,105.755,0.6845426888471745,,,,0,0.1,0,0,0,0,1,1,1,1
2024-05-02,0.11625,0.1675,0.19875,0.2475,0.2925042474575482,0.33007620686036243,0.35901543190778784,0.39219790852550984,153.65,144.29,38236.07,105.299,0.6853172795314025,,,,0,0.1,0,0,0,0,1,1,1,1
2024-05-07,0.11375,0.1625,0.185,0.24,0.283541005296192,0.31925790751307614,0.34520676856739096,0.377819610354476,154.69,144.68,38835.1,105.412,0.6814402999547483,,,,0,0.1,0,0,0,0,1,1,1,1
2024-05-08,0.1125,0.1625,0.195,0.23875,0.2835348989573221,0.31895261132423425,0.34448188104032906,0.3757762021555704,155.5,144.56,38202.37,105.546,0.6787524115755628,,,,0,0.1,0,0,0,0,1,1,1,1
2024-05-09,0.12375,0.17875,0.21,0.25625,0.30192743127696264,0.3392358666591393,0.36539851809314916,0.39673733402814904,155.47,144.29,38073.98,105.227,0.6768315430629703,,,,0,0.1,0,0,0,0,1,1,1,1
2024-05-10,0.1225,0.1775,0.21,0.2575,0.3036418118441351,0.3413876889681263,0.3678254153416572,0.3997925904204027,155.74,144.26,38229.11,105.301,0.676133299088224,,,,0,0.1,0,0,0,0,1,1,1,1
2024-05-13,0.1225,0.18,0.22,0.27875,0.3273291392002968,0.36843554936136824,0.39662521667041173,0.4318052157553911,156.21,143.96,38179.46,105.218,0.6735676333141284,,,,0,0.1,0,0,0,0,1,1,1,1
2024-05-14,0.11625,0.17625,0.23,0.285,0.3347618182792169,0.3770594257920695,0.406342766437199,0.44267038360085564,156.43,143.84,38356.06,105.013,0.6713098510515886,,,,0,0.1,0,0,0,0,1,1,1,1
2024-05-15,0.11,0.17375,0.22375,0.28,0.3275999531828948,0.36932117562872635,0.3990470898335167,0.4365233879249939,154.88,143.91,38385.73,104.345,0.6737151342975207,,,,0,0.1,0,0,0,0,1,1,1,1
2024-05-16,0.10375,0.1625,0.2175,0.28125,0.32851561129922624,0.3696467800131581,0.3979738861522394,0.4355188531295948,155.39,144.27,38920.26,104.462,0.672256901988545,,,,0,0.1,0,0,0,0,1,1,1,1
2024-05-17,0.10125,0.165,0.22,0.2825,0.3304130711682778,0.372401953803408,0.4015511386689245,0.44045729670509526,155.66,144.07,38787.38,104.445,0.6709816266221251,,,,0,0.1,0,0,0,0,1,1,1,1
2024-05-20,0.105,0.1675,0.22375,0.28625,0.3360859188774218,0.37989184486680716,0.4107228735269216,0.45141105650570923,156.25,143.73,39069.68,104.565,0.669216,,,,0,0.1,0,0,0,0,1,1,1,1
2024-05-21,0.10375,0.17,0.225,0.28625,0.33597261434127956,0.3798036690980391,0.4108614532118459,0.4514059827430885,156.16,143.72,38946.93,104.661,0.6702164446721312,,,,0,0.1,0,0,0,0,1,1,1,1
2024-05-22,0.105,0.175,0.2275,0.295,0.3455761700566109,0.3903954623457613,0.4213500367116473,0.4625322516185193,156.78,143.65,38617.1,104.933,0.6693009312412298,,,,0,0.1,0,0,0,0,1,1,1,1
2024-05-23,0.10125,0.17125,0.2225,0.29,0.34036659780851697,0.3849504667533209,0.41609377091924493,0.4576874264870361,156.94,143.73,39103.22,105.108,0.6697336561743342,,,,0,0.1,0,0,0,0,1,1,1,1
2024-05-24,0.1025,0.17125,0.22125,0.2925,0.34295102781869113,0.38786541737454405,0.41860924503166375,0.46146037491280123,157.0,143.59,38646.11,104.724,0.667031847133758,,,,0,0.1,0,0,0,0,1,1,1,1
2024-05-27,0.10625,0.17625,0.2225,0.29375,0.34403155429886323,0.38924196501969666,0.4202613941445881,0.4632199607854548,156.88,143.52,38900.02,104.595,0.6667197858235594,,,,0,0.1,0,0,0,0,1,1,1,1
2024-05-28,0.10625,0.1775,0.22125,0.29125,0.34138435757157615,0.3863008614741479,0.41694373152289776,0.4598770741352134,157.16,143.5,38855.37,104.614,0.6656528378722322,,,,0,0.1,0,0,0,0,1,1,1,1
2024-05-29,0.105,0.18125,0.2275,0.30625,0.3592148385703803,0.4075011071852135,0.44090664358066384,0.4870178124747009,157.62,143.12,38556.87,105.099,0.6667872097449562,,,,0,0.1,0,0,0,0,1,1,1,1
2024-05-30,0.10375,0.18,0.22625,0.30375,0.3555325277357686,0.4028881796022561,0.43563053414357417,0.4811140007333137,156.82,143.2,38054.13,104.716,0.6677464609105981,,,,0,0.1,0,0,0,0,1,1,1,1
2024-05-31,0.10375,0.18125,0.2275,0.315,0.36816391854579167,0.41783803617455295,0.4518784907447007,0.5004152450526245,157.31,142.99,38487.9,104.671,0.6653804589663722,,,,0,0.1,0,0,0,0,1,1,1,1
2024-06-03,0.1025,0.17625,0.2275,0.31125,0.36306126526724425,0.41186008252775064,0.4459527320238302,0.49362065860004223,156.12,143.16,38923.03,104.14,0.667050986420702,,,,0,0.1,0,0,0,0,1,1,1,1
2024-06-04,0.0975,0.17,0.22,0.29875,0.3482905258876353,0.3947576320279409,0.4281080123010591,0.47363638170349054,154.88,143.51,38837.46,104.11,0.6721978305785125,,,,0,0.1,0,0,0,0,1,1,1,1
2024-06-05,0.09,0.16,0.21875,0.2875,0.33647882482864,0.38022267027636936,0.410490207525249,0.4534453956759863,156.12,143.83,38490.17,104.268,0.6678708685626441,,,,0,0.1,0,0,0,0,1,1,1,1
2024-06-06,0.085,0.15125,0.1975,0.25625,0.29875,0.3372339474557192,0.36511795088440246,0.4068601366737956,155.62,144.15,38703.51,104.102,0.6689500064259093,,,,0,0.1,0,0,0,0,0,1,1,1
2024-06-07,0.085,0.15125,0.20375,0.255,0.30625,0.3462630017836966,0.3755390589970574,0.4161026514346646,156.72,143.98,38683.93,104.885,0.6692508933129148,,,,0,0.1,0,0,0,0,0,1,1,1
2024-06-10,0.08625,0.15875,0.2125,0.27625,0.33625,0.3816933474341635,0.4150755109772657,0.45963335504890757,157.03,143.48,39038.16,105.15,0.6696172705852386,,,,0,0.1,0,0,0,0,0,1,1,1
2024-06-11,0.08375,0.1525,0.20875,0.2725,0.33125,0.37624244718220656,0.40953417979447615,0.45437620954663527,157.09,143.54,39134.79,105.23,0.6698707747151315,,,,0,0.1,0,0,0,0,0,1,1,1
2024-06-12,0.0825,0.1475,0.19875,0.2525,0.315,0.35648038192813236,0.3865531077898253,0.4277948150198687,156.72,143.89,38876.71,104.645,0.6677194997447677,,,,0,0.1,0,0,0,0,0,1,1,1
2024-06-13,0.08,0.145,0.1925,0.25875,0.29875,0.3386969706164855,0.367845845653612,0.41223996710107635,157.03,144.02,38720.47,105.196,0.6699102082404635,,,,0,0.1,0,0,0,0,0,1,1,1
2024-06-14,0.08125,0.1225,0.1875,0.25,0.28875,0.32841964778849353,0.3586320027613634,0.4037010448911642,157.38,143.92,38814.56,105.55,0.6706697166094803,2024-06-14,0.1," ""MPM""",1,0.1,0,0,0,0,0,1,1,1
2024-06-17,0.11625,0.17625,0.2375,0.27,0.3191707585762209,0.35810028903559865,0.3844033551024736,0.4155778381036703,157.73,144.08,38102.44,105.32,0.6677233246687377,,,,0,0.1,0,0,0,0,1,1,1,1
2024-06-18,0.11375,0.1725,0.22875,0.26875,0.3182273149204239,0.3581294469683608,0.38530384980394494,0.41934419792899824,157.88,143.95,38482.11,105.256,0.666683557131999,,,,0,0.1,0,0,0,0,1,1,1,1
2024-06-19,0.1125,0.17,0.2275,0.2725,0.3223597688566169,0.3628224293969484,0.3900575735349243,0.42508043402814755,158.09,143.95,38570.76,105.254,0.6657853121639573,,,,0,0.1,0,0,0,0,1,1,1,1
2024-06-20,0.11875,0.1725,0.2325,0.2675,0.3185559423592571,0.3587533750227102,0.38607744576149683,0.41961206541631135,158.91,143.8,38633.02,105.588,0.6644515763639796,,,,0,0.1,0,0,0,0,1,1,1,1
2024-06-21,0.1275,0.18,0.235,0.27,0.32194779988513045,0.36254797196957633,0.3895289094129908,0.4227503404685866,159.81,143.63,38596.47,105.796,0.6620111382266441,,,,0,0.1,0,0,0,0,1,1,1,1
2024-06-24,0.14,0.18625,0.24,0.28125,0.3335040400650662,0.37492436313024646,0.40166171394032607,0.4344251816205096,159.6,143.58,38804.65,105.473,0.660858395989975,,,,0,0.1,0,0,0,0,1,1,1,1
2024-06-25,0.13875,0.185,0.235,0.28125,0.33399560995288247,0.3763709080121831,0.4041619454488251,0.4387918046302468,159.71,143.48,39173.15,105.607,0.6612422515809905,,,,0,0.1,0,0,0,0,1,1,1,1
2024-06-26,0.13625,0.18375,0.23125,0.28375,0.33825350386076225,0.38250518319820226,0.41180873254391626,0.44951294310345014,160.81,143.24,39667.07,106.052,0.6594863503513464,,,,0,0.1,0,0,0,0,1,1,1,1
2024-06-27,0.15,0.2,0.2625,0.32,0.3784817080646039,0.4276554960519051,0.4602223212160931,0.49913277712616977,160.75,142.68,39341.54,105.906,0.6588242612752722,,,,0,0.1,0,0,0,0,1,1,1,1
2024-06-28,0.135,0.1825,0.23625,0.29125,0.34761739222876165,0.3941890714294226,0.4257001342492514,0.46639870208923595,160.85,142.86,39583.08,105.866,0.6581659931613304,,,,0,0.1,0,0,0,0,1,1,1,1
2024-07-01,0.14,0.18375,0.23625,0.295,0.35252021527893307,0.4001186806673278,0.43202685664927104,0.4740054660260993,161.47,142.65,39631.06,105.901,0.6558555768873475,,,,0,0.1,0,0,0,0,1,1,1,1
2024-07-02,0.1325,0.18875,0.24,0.295,0.35254040530847686,0.4013431257642771,0.4350296167581996,0.4793466769097854,161.46,142.42,40074.69,105.722,0.6547875634832155,,,,0,0.1,0,0,0,0,1,1,1,1
2024-07-03,0.12625,0.18,0.24375,0.28125,0.33823062014496796,0.38528930457907506,0.4185022692236791,0.46142621240362014,161.69,142.49,40580.76,105.403,0.6518832333477643,,,,0,0.1,0,0,0,0,1,1,1,1
2024-07-04,0.12625,0.17375,0.235,0.28125,0.33701077336101826,0.38335022040203803,0.4153629454790282,0.45834766710353025,161.26,142.76,40913.65,105.13,0.6519285625697632,,,,0,0.1,0,0,0,0,1,1,1,1
2024-07-05,0.12625,0.17625,0.2325,0.28,0.33432428185109986,0.3798399004017802,0.4109734411515605,0.45328666127570094,160.74,142.91,40912.37,104.875,0.6524511633694164,,,,0,0.1,0,0,0,0,1,1,1,1
2024-07-08,0.13375,0.18375,0.24375,0.285,0.34048888866980587,0.3867011539198052,0.4186228220082947,0.45966553721989944,160.83,142.73,40780.7,105.0,0.6528632717776534,,,,0,0.1,0,0,0,0,1,1,1,1
2024-07-09,0.1375,0.18375,0.23875,0.29,0.34526948372572996,0.39172058535598064,0.4229028608910635,0.4642737841045208,161.32,142.9,41580.17,105.129,0.6516798909000745,,,,0,0.1,0,0,0,0,1,1,1,1
2024-07-10,0.135,0.18375,0.24,0.29625,0.3519911314113078,0.39952702189806566,0.43117094737105877,0.474312872435505,161.69,142.82,41831.99,105.048,0.6496876739439669,,,,0,0.1,0,0,0,0,1,1,1,1
2024-07-11,0.135,0.18125,0.24125,0.29875,0.3538813704760383,0.40256920898758985,0.4372099870230318,0.4809123502785744,158.81,142.82,42224.02,104.44,0.657641206473144,,,,0,0.1,0,0,0,0,1,1,1,1
2024-07-12,0.125,0.17125,0.23,0.28375,0.3360314700957454,0.3814055474801754,0.41340733512062616,0.45529086098208893,157.9,143.21,41190.68,104.093,0.6592336922102596,,,,0,0.1,0,0,0,0,1,1,1,1
2024-07-16,0.12,0.165,0.22875,0.2825,0.3347879674231554,0.37960985503394196,0.4108688664135678,0.4523780668886921,158.35,143.38,41275.08,104.27,0.6584780549415851,,,,0,0.1,0,0,0,0,1,1,1,1
2024-07-17,0.1225,0.17125,0.23,0.2875,0.33900249713616437,0.3850727220732574,0.4186474307543555,0.4613435716834209,156.18,143.22,41097.69,103.748,0.6642847995902165,,,,0,0.1,0,0,0,0,1,1,1,1
2024-07-18,0.12125,0.175,0.2375,0.295,0.34780742707117573,0.3942244020412802,0.4268764161286028,0.4690820816934014,157.38,143.15,40126.35,104.173,0.6619201931630448,,,,0,0.1,0,0,0,0,1,1,1,1
2024-07-19,0.1175,0.1775,0.235,0.29375,0.34674229175169335,0.39375169291298384,0.4272606274450051,0.4707767962566791,157.5,143.04,40063.79,104.396,0.662831746031746,,,,0,0.1,0,0,0,0,1,1,1,1
2024-07-22,0.11625,0.17625,0.235,0.29375,0.3466855602239187,0.3936988218198053,0.4274762424037681,0.4710857015982792,157.02,143.01,39599.0,104.314,0.6643357534072092,,,,0,0.1,0,0,0,0,1,1,1,1
2024-07-23,0.12,0.18375,0.23875,0.29375,0.3464813559168043,0.3941164494003223,0.4301541752295382,0.4731036177704251,155.59,142.9,39594.39,104.45,0.6713156372517514,,,,0,0.1,0,0,0,0,1,1,1,1
2024-07-24,0.13375,0.195,0.255,0.31125,0.36462805903933226,0.413759300741938,0.4517051544657461,0.4925795448298247,153.88,142.8,39154.85,104.391,0.6783922537041851,,,,0,0.1,0,0,0,0,1,1,1,1
2024-07-25,0.13875,0.205,0.25875,0.31625,0.36928805525839115,0.4179975734662744,0.4545327188641533,0.4942121351869324,153.94,142.74,37869.51,104.355,0.6778939846693517,,,,0,0.1,0,0,0,0,1,1,1,1
2024-07-26,0.14125,0.20875,0.2575,0.32375,0.37633291951376535,0.4253442289508954,0.4613484895689985,0.501183606721791,153.72,142.82,37667.41,104.316,0.6786104605776737,,,,0,0.1,0,0,0,0,1,1,1,1
2024-07-29,0.13625,0.20125,0.2525,0.3175,0.36955834743504246,0.41760924175561853,0.45303631208927714,0.4921489265828769,154.03,143.1,38468.63,104.564,0.6788547685515808,,,,0,0.1,0,0,0,0,1,1,1,1
2024-07-30,0.12875,0.19125,0.23375,0.29375,0.3429218643176052,0.3881407731260226,0.4231911237499726,0.46157303293680085,152.76,143.37,38525.95,104.554,0.6844330976695471,,,,0,0.1,0,0,0,0,1,1,1,1
2024-07-31,0.225,0.23875,0.3,0.37125,0.42375,0.4675,0.52375,0.54375,149.99,142.72,39101.82,104.096,0.6940196013067538,2024-07-31,0.25," ""MPM (Hike to 0.25%)""",1,0.25,0,0,0,0,0,0,0,0
2024-08-01,0.23875,0.30625,0.38625,0.44125,0.4725,0.52,0.545,0.5675,149.37,142.96,38126.33,104.421,0.6990761197027516,,,,0,0.25,0,0,0,0,0,0,0,0
2024-08-02,0.22875,0.2875,0.3675,0.3925,0.41875,0.44,0.4775,0.5075,146.54,143.8,35909.7,103.208,0.7042991674628089,,,,0,0.25,0,0,0,0,0,0,0,0
2024-08-05,0.22375,0.2375,0.26875,0.2975,0.3175,0.33375,0.3475,0.375,144.19,146.06,31458.42,102.689,0.7121783757542132,,,,0,0.25,0,0,0,0,0,0,0,0
2024-08-06,0.2225,0.25875,0.29375,0.3275,0.3125,0.32125,0.38625,0.40625,144.32,144.9,34675.46,102.969,0.7134769955654102,,,,0,0.25,0,0,0,0,0,0,0,0
2024-08-07,0.22625,0.26125,0.295,0.32625,0.34625,0.36375,0.39125,0.4025,146.69,144.96,35089.62,103.197,0.7035039880019088,,,,0,0.25,0,0,0,0,0,0,0,0
2024-08-08,0.22625,0.25875,0.3025,0.34,0.34875,0.365,0.39875,0.4075,147.28,145.34,34831.15,103.209,0.7007672460619229,,,,0,0.25,0,0,0,0,0,0,0,0
2024-08-09,0.22625,0.2525,0.31125,0.34875,0.3625,0.38375,0.41125,0.41875,146.63,145.09,35025.0,103.135,0.7033690240742004,,,,0,0.25,0,0,0,0,0,0,0,0
2024-08-13,0.2225,0.245,0.30125,0.33375,0.3425,0.35375,0.38125,0.4,146.84,145.26,36232.51,102.559,0.6984404794333968,,,,0,0.25,0,0,0,0,0,0,0,0
2024-08-14,0.22,0.24625,0.28875,0.33125,0.34125,0.355,0.39375,0.4175,147.33,145.48,36442.43,102.568,0.6961786465757143,,,,0,0.25,0,0,0,0,0,0,0,0
2024-08-15,0.22,0.24625,0.285,0.3375,0.34625,0.36,0.3925,0.42625,149.28,145.23,36726.64,102.977,0.6898244908896034,,,,0,0.25,0,0,0,0,0,0,0,0
2024-08-16,0.2225,0.2525,0.30875,0.36,0.3825,0.3925,0.425,0.4575,147.6,144.83,38062.67,102.463,0.6941937669376693,,,,0,0.25,0,0,0,0,0,0,0,0
2024-08-19,0.225,0.25125,0.3075,0.35375,0.3825,0.4125,0.4325,0.4525,146.59,144.72,37388.62,101.886,0.6950405893990039,,,,0,0.25,0,0,0,0,0,0,0,0
2024-08-20,0.22375,0.255,0.30625,0.35625,0.36875,0.39,0.425,0.44625,145.25,144.78,38062.92,101.441,0.6983889845094664,,,,0,0.25,0,0,0,0,0,0,0,0
